time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201603270200;4.9;78.0;3.1;187;0
201603270300;5.1;77.9;2.8;195;0
201603270400;5.7;75.4;2.9;189;0
201603270500;6.1;74.3;3.0;167;0
201603270600;7.7;68.7;3.9;202;12
201603270700;8.2;72.2;3.2;238;28
201603270800;10.3;63.2;6.3;251;45
201603270900;8.9;73.3;7.2;264;59
201603271000;7.8;76.3;6.2;259;69
201603271100;7.8;73.4;6.1;248;74
201603271200;8.4;69.0;5.8;251;74
201603271300;8.6;66.0;5.1;257;68
201603271400;8.4;66.7;4.3;251;57
201603271500;8.6;66.1;3.7;240;42
201603271600;8.4;69.6;2.6;240;26
201603271700;8.0;70.2;2.8;224;9
201603271800;7.2;72.8;2.5;232;0
201603271900;6.3;76.5;2.1;195;0
201603272000;4.2;83.9;1.9;211;0
201603272100;3.4;85.6;2.2;213;0
201603272200;3.6;83.5;2.1;187;0
201603272300;2.5;87.5;1.9;202;0
201603280000;1.3;88.5;1.5;196;0
201603280100;1.5;90.2;2.5;173;0
201603280200;1.5;90.7;2.9;164;0
201603280300;1.1;91.4;2.7;172;0
201603280400;0.8;93.9;2.9;188;0
201603280500;1.1;92.8;3.3;186;0
201603280600;2.0;92.2;3.1;177;13
201603280700;4.1;83.9;3.1;169;29
201603280800;6.0;75.1;3.8;186;45
201603280900;7.8;65.6;4.7;196;59
201603281000;8.6;60.8;5.6;206;70
201603281100;8.3;65.0;6.8;210;79
201603281200;9.8;62.9;6.8;212;467
201603281300;11.2;64.0;8.0;210;182
201603281400;12.9;57.6;7.4;212;447
201603281500;13.4;50.9;8.7;216;390
201603281600;13.5;49.4;8.6;212;236
201603281700;12.4;54.0;8.9;236;11
201603281800;8.0;82.1;8.3;261;0
201603281900;7.3;89.6;6.0;272;0
201603282000;7.1;89.9;5.1;248;0
201603282100;6.7;90.2;5.2;234;0
201603282200;6.9;87.9;4.3;222;0
201603282300;6.9;87.1;5.1;217;0
201603290000;6.9;83.0;6.5;233;0
201603290100;6.7;82.2;8.1;248;0
201603290200;6.1;79.8;6.7;253;0
201603290300;5.5;79.3;5.2;249;0
201603290400;4.5;85.3;5.9;250;0
201603290500;4.2;82.9;6.4;240;0
201603290600;4.6;78.3;5.0;246;112
201603290700;5.6;71.5;6.3;249;272
201603290800;6.6;67.9;7.0;249;423
201603290900;7.4;61.1;7.6;242;457
201603291000;8.6;58.6;7.9;244;642
201603291100;9.9;54.7;6.3;242;177
201603291200;10.7;48.6;7.2;238;88
201603291300;10.9;47.6;7.4;247;70
201603291400;11.6;43.3;6.8;254;58
201603291500;11.8;41.5;6.2;260;43
201603291600;11.4;46.3;5.1;260;27
201603291700;10.5;53.2;3.4;269;10
201603291800;8.9;62.1;2.5;257;0
201603291900;7.0;71.8;2.4;253;0
201603292000;7.8;67.0;1.9;215;0
201603292100;6.0;72.6;1.8;230;0
201603292200;5.9;74.6;2.5;225;0
201603292300;5.9;76.6;3.3;210;0
201603300000;6.7;76.7;3.3;200;0
201603300100;6.4;80.6;2.8;212;0
201603300200;6.3;84.6;3.5;204;0
201603300300;5.9;89.1;3.7;216;0
201603300400;6.6;90.3;2.8;229;0
201603300500;6.9;95.8;2.2;239;0
201603300600;6.8;97.0;2.4;248;13
201603300700;7.1;96.8;2.4;232;30
201603300800;8.7;94.4;2.7;208;46
201603300900;9.5;92.4;2.8;233;61
201603301000;9.7;91.7;3.6;253;71
201603301100;9.3;90.3;3.7;249;76
201603301200;8.7;91.6;3.6;244;76
201603301300;9.8;89.8;4.7;256;70
201603301400;10.4;87.7;3.0;261;58
201603301500;10.3;91.1;3.5;258;264
201603301600;11.5;85.0;2.6;255;27
201603301700;10.9;86.7;1.2;281;10
201603301800;9.6;93.0;1.4;172;0
201603301900;8.8;94.7;1.3;176;0
201603302000;8.8;93.2;2.3;146;0
201603302100;8.2;96.3;1.7;180;0
201603302200;8.0;95.5;2.2;197;0
201603302300;8.5;94.7;3.0;212;0
201603310000;7.8;96.1;2.2;211;0
201603310100;7.7;98.0;2.7;299;0
201603310200;6.9;98.5;1.7;65;0
201603310300;6.7;98.7;1.5;114;0
201603310400;6.3;98.9;0.8;178;0
201603310500;6.1;99.4;2.1;202;0
201603310600;5.8;99.3;2.0;186;109
201603310700;6.5;98.9;2.2;183;276
201603310800;8.4;96.8;1.6;184;220
201603310900;10.9;93.0;1.6;71;562
201603311000;14.0;73.9;2.1;72;594
201603311100;15.8;65.0;2.1;99;272
201603311200;17.8;52.6;1.5;230;79
201603311300;18.1;49.3;2.4;355;70
201603311400;16.9;57.4;3.6;19;59
201603311500;15.3;65.7;3.7;282;44
201603311600;13.5;82.5;3.3;336;28
201603311700;13.1;82.3;3.4;354;11
201603311800;12.6;81.5;2.4;307;0
201603311900;11.8;86.9;2.0;211;0
201603312000;11.1;92.5;2.1;12;0
201603312100;9.6;93.7;1.9;28;0
201603312200;9.3;95.5;2.2;243;0
201603312300;9.3;96.7;3.4;276;0
201604010000;7.9;97.2;4.1;277;0
201604010100;6.7;97.4;3.6;274;0
201604010200;6.8;97.4;4.9;283;0
201604010300;5.5;98.2;3.7;287;0
201604010400;4.3;99.3;3.9;286;0
201604010500;3.8;99.0;2.9;293;0
201604010600;4.1;98.4;2.7;290;58
201604010700;4.2;97.9;1.7;303;34
201604010800;4.5;97.2;2.5;319;48
201604010900;4.4;97.1;2.0;331;62
201604011000;4.5;96.9;3.3;354;72
201604011100;4.3;98.4;2.7;36;78
201604011200;4.6;98.1;2.5;29;77
201604011300;5.5;93.9;2.8;11;71
201604011400;5.2;92.0;3.8;42;63
201604011500;5.8;89.3;3.7;53;71
201604011600;5.8;88.7;3.3;65;222
201604011700;5.7;88.5;3.6;65;34
201604011800;5.6;89.6;3.3;75;0
201604011900;5.7;90.9;2.6;87;0
201604012000;5.7;90.1;2.1;92;0
201604012100;5.4;91.6;1.6;77;0
201604012200;5.3;92.8;2.1;66;0
201604012300;5.0;94.5;1.5;83;0
201604020000;5.1;95.4;1.6;122;0
201604020100;5.0;94.2;2.0;91;0
201604020200;4.4;95.4;2.2;115;0
201604020300;4.8;96.2;2.0;115;0
201604020400;5.0;96.2;1.6;104;0
201604020500;5.4;96.5;1.5;128;0
201604020600;5.6;96.0;1.8;104;17
201604020700;6.3;93.3;1.8;105;32
201604020800;6.7;92.2;1.8;102;48
201604020900;7.4;90.3;2.3;85;62
201604021000;7.9;88.8;3.0;87;73
201604021100;8.7;85.4;2.7;83;78
201604021200;10.8;79.4;3.4;83;78
201604021300;12.4;73.6;3.3;79;71
201604021400;13.6;71.4;2.9;66;60
201604021500;14.3;68.9;3.0;78;46
201604021600;14.0;71.0;2.5;75;29
201604021700;13.4;74.5;2.2;76;12
201604021800;11.8;81.4;1.8;81;0
201604021900;11.0;83.0;2.4;93;0
201604022000;10.0;86.8;3.1;105;0
201604022100;9.3;87.5;2.3;121;0
201604022200;8.6;90.3;2.1;186;0
201604022300;7.9;93.9;1.4;203;0
201604030000;7.9;94.0;2.1;184;0
201604030100;8.3;95.5;1.9;232;0
201604030200;9.3;91.4;1.8;270;0
201604030300;7.8;94.6;1.4;260;0
201604030400;8.1;93.6;1.2;241;0
201604030500;8.1;95.3;2.2;277;0
201604030600;7.6;95.1;1.3;235;17
201604030700;8.6;94.8;1.3;270;91
201604030800;11.8;83.3;1.1;298;344
201604030900;13.9;72.7;1.9;359;65
201604031000;15.6;65.1;2.7;5;74
201604031100;16.9;60.2;2.7;31;151
201604031200;17.5;57.3;3.7;33;96
201604031300;17.1;55.8;3.9;30;75
201604031400;16.7;61.5;3.0;33;61
201604031500;16.6;63.8;3.3;20;46
201604031600;16.5;63.8;3.3;24;29
201604031700;15.8;66.8;2.4;23;12
201604031800;14.9;71.3;2.2;8;0
201604031900;13.4;80.9;1.2;23;0
201604032000;13.1;82.9;1.3;27;0
201604032100;12.6;83.6;1.5;28;0
201604032200;12.1;85.9;1.7;24;0
201604032300;11.4;87.7;1.9;257;0
201604040000;11.3;88.7;1.9;243;0
201604040100;11.6;87.2;2.5;242;0
201604040200;12.0;84.9;2.5;276;0
201604040300;11.6;85.1;2.1;271;0
201604040400;10.9;86.9;1.2;283;0
201604040500;9.5;92.2;1.0;275;0
201604040600;8.9;95.2;0.7;181;140
201604040700;11.6;87.4;0.3;9;261
201604040800;13.8;76.7;1.5;276;99
201604040900;13.2;76.4;2.6;306;73
201604041000;13.2;75.3;4.1;300;75
201604041100;12.2;81.4;3.3;302;80
201604041200;12.9;71.7;3.0;295;79
201604041300;13.0;67.7;3.3;314;73
201604041400;13.2;67.1;3.1;316;61
201604041500;13.1;67.8;2.8;329;47
201604041600;12.9;69.2;3.4;347;30
201604041700;12.6;68.9;3.2;350;13
201604041800;12.1;71.7;2.1;11;0
201604041900;11.4;75.6;2.4;36;0
201604042000;10.0;86.6;2.2;23;0
201604042100;9.7;84.3;3.9;10;0
201604042200;8.8;88.1;2.9;40;0
201604042300;8.4;90.0;2.0;93;0
201604050000;7.4;92.6;2.5;88;0
201604050100;6.6;94.1;1.7;97;0
201604050200;5.9;95.0;1.4;79;0
201604050300;6.9;96.2;2.1;305;0
201604050400;7.6;93.7;2.6;274;0
201604050500;7.8;93.6;1.9;280;0
201604050600;8.0;95.0;1.3;315;19
201604050700;10.2;88.6;1.6;3;35
201604050800;12.1;76.6;1.0;23;50
201604050900;12.8;74.5;1.2;321;67
201604051000;14.1;70.4;2.0;295;75
201604051100;14.5;66.4;1.9;276;80
201604051200;14.5;64.9;2.5;287;80
201604051300;13.8;67.7;3.7;277;73
201604051400;12.6;74.5;4.6;272;62
201604051500;11.1;84.0;4.6;263;47
201604051600;10.5;85.9;4.8;239;30
201604051700;10.1;88.8;3.8;245;13
201604051800;9.7;92.3;3.4;247;0
201604051900;9.4;94.9;2.9;256;0
201604052000;8.9;95.3;3.2;268;0
201604052100;8.6;95.3;3.0;265;0
201604052200;8.3;95.8;2.3;250;0
201604052300;8.2;95.7;2.3;251;0
201604060000;8.0;96.2;2.4;247;0
201604060100;7.9;95.7;2.3;226;0
201604060200;7.5;95.7;2.0;226;0
201604060300;7.0;96.9;2.1;231;0
201604060400;6.8;96.9;2.2;256;0
201604060500;6.6;95.7;2.7;237;1
201604060600;6.5;95.7;2.4;241;135
201604060700;7.5;93.3;2.8;242;232
201604060800;8.9;86.0;3.2;239;422
201604060900;10.5;78.4;2.9;234;390
201604061000;11.3;65.2;3.9;235;381
201604061100;11.5;65.2;3.6;249;214
201604061200;12.1;59.8;4.2;252;406
201604061300;12.5;57.2;4.5;241;477
201604061400;13.1;56.1;4.8;234;492
201604061500;13.1;57.3;5.4;245;422
201604061600;13.3;53.0;4.7;237;283
201604061700;12.6;54.0;4.4;240;123
201604061800;11.3;54.6;3.6;252;0
201604061900;8.6;67.2;3.2;249;0
201604062000;7.2;73.3;2.7;250;0
201604062100;6.8;77.5;2.3;233;0
201604062200;6.2;81.4;2.8;227;0
201604062300;6.8;78.2;2.6;225;0
201604070000;6.8;80.3;2.6;229;0
201604070100;7.1;78.4;2.3;211;0
201604070200;6.0;82.7;3.3;219;0
201604070300;5.5;86.4;3.0;233;0
201604070400;7.4;78.2;3.3;238;0
201604070500;7.3;81.2;3.3;235;1
201604070600;6.3;85.7;3.5;254;17
201604070700;5.7;87.8;4.1;255;34
201604070800;5.9;86.1;3.0;251;51
201604070900;6.3;82.3;3.6;263;65
201604071000;7.1;76.3;3.5;253;76
201604071100;5.6;81.1;3.9;256;81
201604071200;6.5;71.4;4.6;265;82
201604071300;7.4;67.5;5.2;266;76
201604071400;7.1;68.5;4.2;259;65
201604071500;7.7;61.6;4.3;263;119
201604071600;7.7;60.8;3.8;250;147
201604071700;7.2;63.7;4.1;261;111
201604071800;6.4;69.6;3.7;251;0
201604071900;4.3;81.5;2.0;224;0
201604072000;3.4;84.8;2.7;234;0
201604072100;3.6;83.1;1.9;239;0
201604072200;3.4;86.3;1.4;205;0
201604072300;2.4;89.4;1.8;250;0
201604080000;2.3;90.9;2.1;247;0
201604080100;2.4;87.1;2.0;250;0
201604080200;1.6;91.2;2.0;269;0
201604080300;0.8;93.4;1.6;273;0
201604080400;0.7;94.4;1.1;291;0
201604080500;0.5;93.8;1.0;300;1
201604080600;1.1;92.6;1.4;304;18
201604080700;3.6;82.2;1.3;319;221
201604080800;5.9;69.2;1.5;351;467
201604080900;7.2;60.6;2.0;8;90
201604081000;7.9;54.5;2.4;48;86
201604081100;8.8;52.2;2.4;17;85
201604081200;9.0;51.6;2.2;15;81
201604081300;8.8;52.7;2.4;345;75
201604081400;8.6;52.0;2.2;354;64
201604081500;8.9;51.2;2.6;12;49
201604081600;8.9;49.9;2.1;6;32
201604081700;8.7;51.6;2.0;4;15
201604081800;7.2;65.6;2.2;11;0
201604081900;4.9;76.6;1.4;24;0
201604082000;3.9;79.9;1.0;320;0
201604082100;3.2;81.1;1.8;291;0
201604082200;2.6;82.2;1.5;295;0
201604082300;3.3;76.0;1.3;286;0
201604090000;2.5;81.1;1.3;295;0
201604090100;2.7;78.6;1.2;335;0
201604090200;2.9;78.9;1.3;337;0
201604090300;2.6;82.5;1.4;14;0
201604090400;3.2;80.3;1.3;3;0
201604090500;3.7;77.1;1.3;18;2
201604090600;4.0;78.0;1.0;33;18
201604090700;5.1;74.8;1.1;43;35
201604090800;6.1;63.4;1.4;56;52
201604090900;7.0;63.7;1.8;51;67
201604091000;7.5;63.1;1.7;54;77
201604091100;8.5;62.2;2.8;79;82
201604091200;9.4;60.1;3.0;87;82
201604091300;9.2;60.4;2.9;89;76
201604091400;8.9;60.1;2.6;80;64
201604091500;8.5;60.8;2.5;92;49
201604091600;8.5;62.9;2.7;88;33
201604091700;8.1;62.9;2.6;64;15
201604091800;7.5;69.2;2.4;71;0
201604091900;7.0;72.5;2.2;92;0
201604092000;6.5;75.7;2.0;102;0
201604092100;6.0;79.7;1.7;111;0
201604092200;5.7;84.4;1.0;102;0
201604092300;5.5;87.0;1.2;151;0
201604100000;5.4;86.6;1.3;167;0
201604100100;5.3;86.6;1.3;144;0
201604100200;5.3;87.7;1.2;127;0
201604100300;5.3;88.2;1.2;201;0
201604100400;5.3;89.0;1.3;174;0
201604100500;5.3;89.4;1.6;172;2
201604100600;5.4;89.2;1.3;153;118
201604100700;7.4;79.2;1.7;87;333
201604100800;8.9;71.8;1.8;86;488
201604100900;10.3;66.4;2.2;56;597
201604101000;11.4;62.6;1.8;74;206
201604101100;12.2;58.8;2.7;72;332
201604101200;12.9;54.7;3.3;87;96
201604101300;12.9;53.9;3.8;79;84
201604101400;12.9;53.2;4.3;73;110
201604101500;12.8;54.5;4.8;72;70
201604101600;13.0;53.0;4.5;88;302
201604101700;12.2;55.8;4.1;86;146
201604101800;10.8;61.3;4.1;86;0
201604101900;9.2;67.4;3.1;86;0
201604102000;7.3;74.8;1.4;98;0
201604102100;6.2;78.9;1.2;105;0
201604102200;6.2;80.0;1.1;106;0
201604102300;5.3;82.6;1.4;106;0
201604110000;4.0;87.8;1.6;109;0
201604110100;2.9;90.4;1.6;88;0
201604110200;2.8;91.5;1.4;95;0
201604110300;2.2;92.8;1.8;81;0
201604110400;1.7;95.0;1.8;79;0
201604110500;1.7;95.2;2.1;82;25
201604110600;3.4;93.1;2.1;96;177
201604110700;6.8;78.4;3.3;86;337
201604110800;8.5;73.2;3.5;79;493
201604110900;10.4;65.9;3.5;82;627
201604111000;12.2;61.4;3.2;78;719
201604111100;13.4;52.0;2.9;74;773
201604111200;14.7;50.7;3.1;76;760
201604111300;15.7;49.6;2.5;71;710
201604111400;16.0;46.1;2.5;51;604
201604111500;16.2;43.0;2.5;55;440
201604111600;15.7;46.1;2.3;16;56
201604111700;13.7;58.5;2.3;339;45
201604111800;13.3;57.1;2.4;327;1
201604111900;10.9;69.1;2.4;312;0
201604112000;10.5;70.1;1.4;332;0
201604112100;8.5;77.6;2.1;290;0
201604112200;8.5;83.4;1.4;93;0
201604112300;7.6;86.7;1.8;123;0
201604120000;7.9;86.6;2.0;255;0
201604120100;8.5;84.0;1.9;271;0
201604120200;8.1;90.3;2.0;253;0
201604120300;8.9;86.0;3.0;259;0
201604120400;8.2;89.5;3.2;258;0
201604120500;7.9;93.3;2.3;195;3
201604120600;7.9;93.0;2.0;139;20
201604120700;8.4;93.4;2.2;320;38
201604120800;10.3;82.8;2.5;204;491
201604120900;12.5;74.2;2.7;212;610
201604121000;13.2;64.4;3.4;226;317
201604121100;14.9;60.3;2.4;190;91
201604121200;15.0;53.2;2.9;159;129
201604121300;15.2;49.1;2.8;229;159
201604121400;15.3;49.1;3.5;79;135
201604121500;15.5;52.3;2.3;144;62
201604121600;15.6;50.9;3.2;162;39
201604121700;14.2;53.8;3.0;174;112
201604121800;12.4;64.6;3.4;247;1
201604121900;10.2;77.0;3.9;302;0
201604122000;9.5;83.6;2.6;262;0
201604122100;9.2;89.8;2.5;243;0
201604122200;8.7;94.3;3.1;231;0
201604122300;8.5;94.2;2.9;137;0
201604130000;8.1;94.8;2.8;170;0
201604130100;7.1;93.7;2.0;192;0
201604130200;6.1;95.0;1.9;214;0
201604130300;6.2;96.3;1.9;220;0
201604130400;6.4;96.1;1.4;198;0
201604130500;6.7;95.3;2.1;189;4
201604130600;7.5;94.6;1.8;195;20
201604130700;8.8;89.8;1.4;200;37
201604130800;9.8;87.2;1.4;214;54
201604130900;10.6;82.9;2.0;240;69
201604131000;8.9;86.2;3.7;250;79
201604131100;8.1;91.5;3.9;240;85
201604131200;9.7;89.4;3.0;228;84
201604131300;10.6;83.0;2.9;241;78
201604131400;11.0;78.9;3.8;241;68
201604131500;11.7;75.8;4.3;251;60
201604131600;11.5;71.8;3.8;263;35
201604131700;11.1;75.5;3.3;270;17
201604131800;9.9;80.1;2.5;272;1
201604131900;8.3;87.4;2.7;285;0
201604132000;7.3;85.6;2.1;273;0
201604132100;6.9;88.4;2.1;260;0
201604132200;7.2;86.1;2.2;264;0
201604132300;6.0;92.3;2.2;257;0
201604140000;5.8;93.9;2.7;259;0
201604140100;7.2;90.5;2.8;270;0
201604140200;5.8;92.9;2.3;263;0
201604140300;5.3;93.9;2.0;261;0
201604140400;5.2;96.0;2.1;290;0
201604140500;5.4;94.0;0.9;274;4
201604140600;5.6;94.4;1.8;246;21
201604140700;7.5;88.3;1.7;254;39
201604140800;8.5;83.5;1.8;251;55
201604140900;9.4;81.1;1.8;252;102
201604141000;9.7;74.7;1.8;310;290
201604141100;10.5;72.8;1.4;240;110
201604141200;11.6;68.9;1.6;260;88
201604141300;11.8;67.8;1.7;249;109
201604141400;12.2;60.7;1.9;281;75
201604141500;12.7;62.5;1.8;232;105
201604141600;12.6;63.8;1.7;220;39
201604141700;12.0;65.7;1.6;195;18
201604141800;10.0;83.3;1.7;104;2
201604141900;8.3;86.2;1.8;149;0
201604142000;7.5;87.9;1.9;143;0
201604142100;7.0;86.9;1.3;155;0
201604142200;6.9;86.4;2.2;163;0
201604142300;6.1;89.1;2.0;186;0
201604150000;6.0;90.4;2.5;184;0
201604150100;6.3;90.0;2.0;199;0
201604150200;6.8;89.7;2.2;194;0
201604150300;7.1;89.2;1.9;212;0
201604150400;7.5;85.0;1.8;235;0
201604150500;8.2;83.8;1.8;245;5
201604150600;8.0;87.7;3.6;263;21
201604150700;7.7;92.2;3.3;255;38
201604150800;7.6;92.5;3.3;247;55
201604150900;8.1;89.8;3.7;244;70
201604151000;8.9;86.7;3.6;221;81
201604151100;9.1;86.1;4.2;227;86
201604151200;11.1;78.1;6.0;225;85
201604151300;11.6;70.8;5.3;229;79
201604151400;12.4;66.8;6.0;227;68
201604151500;12.5;68.2;4.5;231;53
201604151600;12.2;67.1;4.6;227;36
201604151700;11.9;68.7;3.7;223;18
201604151800;11.1;70.9;2.9;216;2
201604151900;10.5;72.7;2.6;200;0
201604152000;10.0;78.0;3.0;204;0
201604152100;9.2;86.8;3.0;211;0
201604152200;8.8;91.2;3.2;205;0
201604152300;8.5;94.9;2.6;207;0
201604160000;8.4;95.9;2.5;218;0
201604160100;8.4;96.2;2.6;194;0
201604160200;8.8;94.2;3.1;192;0
201604160300;8.9;93.9;3.7;206;0
201604160400;9.0;90.3;4.1;209;0
201604160500;9.3;88.2;4.0;227;5
201604160600;9.7;85.8;5.0;228;21
201604160700;9.3;89.8;4.6;222;39
201604160800;9.5;88.2;4.6;221;56
201604160900;10.0;86.4;6.0;229;70
201604161000;10.1;86.1;6.6;229;83
201604161100;9.9;85.6;5.4;248;87
201604161200;9.3;85.2;5.7;273;86
201604161300;10.5;84.1;3.0;236;80
201604161400;11.6;79.6;3.8;220;68
201604161500;11.3;84.0;3.7;225;55
201604161600;11.5;83.2;3.0;231;36
201604161700;11.1;84.4;2.7;221;19
201604161800;10.4;89.0;2.2;216;2
201604161900;9.3;91.7;1.8;180;0
201604162000;9.0;93.1;1.8;173;0
201604162100;9.0;93.7;1.9;184;0
201604162200;8.9;95.5;1.6;188;0
201604162300;8.7;96.5;1.5;220;0
201604170000;8.8;97.0;2.2;226;0
201604170100;8.8;95.4;2.7;222;0
201604170200;8.7;95.4;3.3;240;0
201604170300;8.5;92.7;3.8;244;0
201604170400;7.1;92.7;3.4;264;0
201604170500;6.7;93.2;3.7;301;5
201604170600;6.3;94.9;2.8;290;22
201604170700;5.6;94.2;3.4;302;39
201604170800;5.2;91.6;3.6;305;56
201604170900;5.4;90.9;2.7;289;71
201604171000;6.0;87.7;2.6;292;82
201604171100;6.4;87.1;3.4;287;87
201604171200;7.9;78.0;3.1;328;390
201604171300;8.0;74.7;2.3;332;80
201604171400;8.1;77.1;2.6;339;69
201604171500;7.0;82.8;2.6;317;54
201604171600;6.4;85.8;2.5;313;37
201604171700;5.6;89.3;2.9;324;19
201604171800;4.5;90.5;2.6;329;3
201604171900;4.4;94.4;2.4;308;0
201604172000;4.4;96.0;1.6;284;0
201604172100;4.4;95.7;1.5;290;0
201604172200;4.4;94.8;1.4;242;0
201604172300;4.3;95.6;0.8;153;0
201604180000;4.2;97.0;1.5;273;0
201604180100;4.0;97.5;0.6;268;0
201604180200;4.0;97.7;0.5;338;0
201604180300;3.9;97.0;1.1;338;0
201604180400;4.1;93.8;0.5;314;0
201604180500;4.1;97.5;1.1;14;6
201604180600;4.5;95.5;1.2;10;22
201604180700;4.9;90.4;1.9;353;40
201604180800;5.4;88.6;1.9;13;57
201604180900;6.0;84.7;2.3;9;71
201604181000;7.1;81.2;2.7;13;82
201604181100;7.8;77.0;2.2;35;88
201604181200;8.3;75.2;2.1;348;87
201604181300;8.4;74.6;3.0;330;81
201604181400;8.2;77.3;3.5;316;69
201604181500;8.0;77.6;4.3;313;78
201604181600;8.2;76.3;3.1;290;37
201604181700;8.0;75.5;3.4;283;20
201604181800;7.5;79.3;2.6;287;3
201604181900;6.8;84.7;2.5;271;0
201604182000;6.2;86.6;2.5;267;0
201604182100;5.5;82.0;2.6;277;0
201604182200;4.9;82.3;2.2;257;0
201604182300;4.3;85.0;1.8;255;0
201604190000;3.8;85.3;2.0;258;0
201604190100;3.3;87.1;1.9;258;0
201604190200;3.0;86.2;2.1;251;0
201604190300;1.4;92.2;1.9;252;0
201604190400;0.9;94.4;1.8;247;0
201604190500;0.7;96.3;2.1;238;57
201604190600;2.8;90.9;1.9;252;212
201604190700;6.2;79.5;2.3;262;375
201604190800;8.5;57.8;2.8;305;531
201604190900;9.6;52.2;2.4;314;667
201604191000;10.0;50.2;2.6;292;763
201604191100;10.8;49.1;3.0;311;815
201604191200;11.6;49.4;2.7;293;807
201604191300;12.1;48.9;3.7;294;126
201604191400;11.9;49.5;3.6;308;87
201604191500;11.5;54.1;3.8;317;63
201604191600;10.7;56.7;3.9;316;231
201604191700;10.4;55.5;4.0;358;40
201604191800;9.5;55.4;2.4;9;9
201604191900;8.9;57.9;1.6;19;0
201604192000;7.5;68.8;1.9;29;0
201604192100;5.4;79.0;1.4;344;0
201604192200;4.2;85.9;1.0;26;0
201604192300;3.4;87.0;1.2;333;0
201604200000;2.5;87.3;0.8;71;0
201604200100;1.9;91.1;1.3;10;0
201604200200;1.7;91.0;0.7;105;0
201604200300;1.5;93.1;0.8;86;0
201604200400;1.7;93.8;1.4;73;0
201604200500;0.5;95.6;1.0;86;60
201604200600;3.1;91.4;1.0;89;216
201604200700;6.9;75.3;1.6;79;379
201604200800;8.7;67.9;2.7;71;536
201604200900;10.0;61.5;3.9;72;671
201604201000;10.6;52.1;3.9;74;770
201604201100;11.9;51.6;3.7;65;820
201604201200;13.1;51.0;4.1;74;815
201604201300;13.8;46.7;3.8;73;757
201604201400;14.1;45.5;3.3;72;651
201604201500;14.5;43.9;3.7;63;511
201604201600;14.4;44.6;4.3;55;352
201604201700;13.8;46.2;3.9;58;190
201604201800;12.4;51.7;3.7;44;39
201604201900;10.6;55.8;3.5;57;0
201604202000;8.7;62.0;2.0;72;0
201604202100;7.0;68.4;1.8;75;0
201604202200;5.8;73.5;1.9;81;0
201604202300;4.6;77.6;1.2;83;0
201604210000;3.6;81.2;1.4;84;0
201604210100;3.4;82.0;2.1;97;0
201604210200;2.7;85.4;1.6;74;0
201604210300;1.0;90.6;1.7;99;0
201604210400;0.6;90.4;2.1;80;0
201604210500;0.8;91.3;0.9;102;35
201604210600;4.0;85.7;1.0;97;220
201604210700;8.3;71.9;2.4;101;368
201604210800;10.3;57.5;2.6;81;99
201604210900;12.1;52.0;3.2;79;368
201604211000;14.2;49.7;2.8;73;738
201604211100;15.5;49.3;2.6;64;759
201604211200;16.9;40.7;2.4;49;695
201604211300;17.9;38.5;2.7;48;751
201604211400;18.6;34.3;3.0;58;516
201604211500;18.6;32.9;2.8;77;201
201604211600;18.3;31.8;2.5;73;47
201604211700;17.5;31.9;1.9;61;21
201604211800;16.0;37.0;2.3;32;5
201604211900;13.4;46.0;2.0;25;0
201604212000;11.3;55.5;1.1;61;0
201604212100;10.6;60.6;1.0;350;0
201604212200;10.3;64.0;0.8;284;0
201604212300;9.6;70.0;0.7;240;0
201604220000;8.8;71.6;1.0;254;0
201604220100;7.7;74.5;1.1;242;0
201604220200;6.5;77.9;0.9;240;0
201604220300;6.6;76.9;1.3;240;0
201604220400;6.8;76.6;1.3;251;0
201604220500;6.7;76.7;0.6;246;8
201604220600;7.9;80.1;1.0;254;25
201604220700;11.5;69.5;1.5;246;271
201604220800;13.1;55.5;1.4;319;64
201604220900;15.0;45.4;1.7;326;75
201604221000;15.8;37.5;2.4;343;87
201604221100;16.3;39.7;2.6;354;90
201604221200;15.9;44.3;2.3;349;89
201604221300;15.3;47.4;2.2;340;83
201604221400;15.5;47.9;2.8;358;71
201604221500;15.5;49.3;2.7;324;56
201604221600;15.5;46.8;3.2;344;39
201604221700;15.0;45.4;3.2;333;21
201604221800;13.8;49.7;2.3;322;5
201604221900;12.8;57.6;2.2;328;0
201604222000;11.8;63.3;1.8;353;0
201604222100;11.1;65.4;1.2;12;0
201604222200;10.4;72.1;0.9;18;0
201604222300;10.5;68.9;1.3;43;0
201604230000;9.4;83.1;1.2;359;0
201604230100;8.9;87.2;1.4;281;0
201604230200;8.4;90.4;0.8;64;0
201604230300;8.2;90.1;0.5;283;0
201604230400;8.2;88.2;1.0;206;0
201604230500;7.9;92.4;1.5;236;8
201604230600;8.7;89.9;1.6;272;25
201604230700;9.9;83.1;2.3;273;42
201604230800;9.6;81.2;2.8;308;59
201604230900;9.1;82.6;3.4;311;74
201604231000;8.4;86.5;3.7;320;85
201604231100;7.3;91.6;4.1;322;90
201604231200;6.4;92.9;4.3;333;90
201604231300;5.1;93.1;5.3;336;83
201604231400;5.0;92.5;5.1;335;72
201604231500;4.1;94.7;5.9;341;57
201604231600;3.7;93.1;5.4;336;39
